transaction_id,transaction_date,transaction_amount,sender_account,beneficiary_account
5061,2024-11-25,331.86,602,662
5062,2024-01-20,365.05,662,526
5063,2024-02-03,328.55,526,728
5064,2024-10-16,361.41,728,403
5065,2024-09-29,397.55,403,602
5066,2024-04-02,19.88,810,496
5067,2024-01-19,21.87,496,30
5068,2024-07-15,19.68,30,418
5069,2024-02-26,21.65,418,235
5070,2024-11-23,23.82,235,810
5071,2024-06-09,476.29,281,873
5072,2024-04-25,428.66,873,462
5073,2024-03-01,385.79,462,461
5074,2024-10-21,424.37,461,491
5075,2024-11-08,381.93,491,281
5076,2024-07-15,838.55,99,12
5077,2024-06-15,922.4,12,14
5078,2024-04-13,1014.64,14,59
5079,2024-07-29,913.18,59,968
5080,2024-12-08,821.86,968,99
5081,2024-02-04,349.17,438,108
5082,2024-03-03,314.25,108,477
5083,2024-02-15,282.82,477,638
5084,2024-05-19,254.54,638,33
5085,2024-04-23,229.09,33,438
5086,2024-07-15,742.78,809,162
5087,2024-08-21,817.06,162,920
5088,2024-05-29,898.77,920,948
5089,2024-03-12,988.65,948,925
5090,2024-02-11,889.78,925,809
5091,2024-08-16,544.19,403,499
5092,2024-09-04,598.61,499,147
5093,2024-04-19,538.75,147,63
5094,2024-07-02,484.88,63,437
5095,2024-04-11,436.39,437,403
5096,2024-07-02,948.66,393,683
5097,2024-04-12,853.79,683,514
5098,2024-05-25,768.41,514,395
5099,2024-06-02,691.57,395,662
5100,2024-05-10,622.41,662,393
5101,2024-10-03,208.93,347,951
5102,2024-04-13,229.82,951,284
5103,2024-12-29,252.8,284,589
5104,2024-09-04,227.52,589,628
5105,2024-03-01,250.27,628,347
5106,2024-08-07,441.39,692,242
5107,2024-07-02,485.53,242,88
5108,2024-08-30,534.08,88,827
5109,2024-02-23,480.67,827,710
5110,2024-03-21,432.6,710,692
5111,2024-02-13,68.82,562,705
5112,2024-02-13,75.7,705,45
5113,2024-12-13,83.27,45,837
5114,2024-08-16,74.94,837,893
5115,2024-09-24,82.43,893,562
5116,2024-08-08,143.02,966,775
5117,2024-06-12,128.72,775,799
5118,2024-07-16,141.59,799,580
5119,2024-10-02,155.75,580,425
5120,2024-02-05,140.18,425,966
5121,2024-02-14,434.84,642,7
5122,2024-10-27,478.32,7,609
5123,2024-08-28,430.49,609,898
5124,2024-05-06,387.44,898,86
5125,2024-01-05,348.7,86,642
5126,2024-08-14,459.05,27,21
5127,2024-12-18,504.96,21,674
5128,2024-07-12,555.46,674,254
5129,2024-11-07,499.91,254,29
5130,2024-08-30,449.92,29,27
5131,2024-06-29,334.04,302,277
5132,2024-09-21,300.64,277,808
5133,2024-09-07,270.58,808,62
5134,2024-12-07,297.64,62,913
5135,2024-04-12,327.4,913,302
5136,2024-11-17,546.45,726,953
5137,2024-09-01,601.1,953,67
5138,2024-01-15,661.21,67,348
5139,2024-02-05,727.33,348,396
5140,2024-08-10,654.6,396,726
5141,2024-07-18,210.38,281,44
5142,2024-06-26,189.34,44,906
5143,2024-11-11,170.41,906,748
5144,2024-08-04,153.37,748,134
5145,2024-01-16,168.71,134,281
5146,2024-03-20,624.63,377,718
5147,2024-07-02,687.09,718,447
5148,2024-07-14,755.8,447,815
5149,2024-09-10,680.22,815,791
5150,2024-10-23,748.24,791,377
5151,2024-09-29,558.9,209,778
5152,2024-07-12,614.79,778,407
5153,2024-01-15,676.27,407,937
5154,2024-02-26,608.64,937,61
5155,2024-02-12,547.78,61,209
5156,2024-11-14,504.2,239,465
5157,2024-11-09,554.62,465,968
5158,2024-05-15,499.16,968,627
5159,2024-06-21,549.08,627,164
5160,2024-03-19,603.99,164,239
5161,2024-04-04,446.76,602,932
5162,2024-09-30,491.44,932,713
5163,2024-02-10,442.3,713,656
5164,2024-01-05,486.53,656,515
5165,2024-11-30,535.18,515,602
5166,2024-02-06,169.83,752,366
5167,2024-06-22,152.85,366,883
5168,2024-07-13,168.14,883,444
5169,2024-07-13,151.33,444,202
5170,2024-02-29,136.2,202,752
5171,2024-12-08,878.25,919,494
5172,2024-10-30,966.08,494,648
5173,2024-01-21,1062.69,648,834
5174,2024-02-01,1168.96,834,589
5175,2024-02-09,1285.86,589,919
5176,2024-10-14,715.81,633,127
5177,2024-03-01,787.39,127,209
5178,2024-11-02,708.65,209,947
5179,2024-06-24,779.51,947,34
5180,2024-01-03,701.56,34,633
5181,2024-08-26,340.84,612,969
5182,2024-04-03,306.76,969,45
5183,2024-04-26,276.08,45,24
5184,2024-12-23,303.69,24,356
5185,2024-05-06,273.32,356,612
5186,2024-10-16,712.88,535,884
5187,2024-11-22,641.59,884,691
5188,2024-07-22,577.43,691,834
5189,2024-08-10,519.69,834,74
5190,2024-07-09,467.72,74,535
5191,2024-05-22,519.42,554,378
5192,2024-07-04,571.36,378,637
5193,2024-11-17,628.5,637,198
5194,2024-11-06,691.35,198,419
5195,2024-07-11,760.49,419,554
5196,2024-11-09,681.56,144,689
5197,2024-04-24,613.4,689,701
5198,2024-06-22,552.06,701,240
5199,2024-05-18,496.85,240,687
5200,2024-11-09,447.17,687,144
5201,2024-07-11,274.14,343,38
5202,2024-03-10,301.55,38,126
5203,2024-05-10,331.71,126,49
5204,2024-09-05,364.88,49,917
5205,2024-04-21,401.37,917,343
5206,2024-02-13,163.49,533,659
5207,2024-10-22,179.84,659,751
5208,2024-10-20,197.82,751,918
5209,2024-03-07,217.6,918,223
5210,2024-07-27,239.36,223,533
5211,2024-01-17,554.11,794,938
5212,2024-05-05,498.7,938,936
5213,2024-07-30,448.83,936,796
5214,2024-09-03,493.71,796,478
5215,2024-04-10,543.08,478,794
5216,2024-03-08,63.39,236,357
5217,2024-04-04,57.05,357,729
5218,2024-07-26,62.76,729,404
5219,2024-01-21,69.04,404,266
5220,2024-12-27,75.94,266,236
5221,2024-01-18,1050.68,897,739
5222,2024-05-28,1155.75,739,68
5223,2024-01-21,1040.17,68,437
5224,2024-05-15,936.15,437,39
5225,2024-11-14,1029.77,39,897
5226,2024-09-13,896.49,127,691
5227,2024-07-04,806.84,691,66
5228,2024-01-26,726.16,66,644
5229,2024-03-19,798.78,644,958
5230,2024-03-28,718.9,958,127
5231,2024-06-24,624.48,850,171
5232,2024-04-11,686.93,171,227
5233,2024-12-31,618.24,227,492
5234,2024-02-16,556.42,492,437
5235,2024-08-26,612.06,437,850
5236,2024-11-16,345.95,778,403
5237,2024-12-23,311.36,403,516
5238,2024-01-26,280.22,516,111
5239,2024-02-21,308.24,111,394
5240,2024-09-26,277.42,394,778
5241,2024-07-24,472.08,456,153
5242,2024-09-12,519.29,153,438
5243,2024-06-01,467.36,438,128
5244,2024-05-28,420.62,128,817
5245,2024-05-30,378.56,817,456
5246,2024-07-18,815.18,19,576
5247,2024-10-17,733.66,576,526
5248,2024-11-11,807.03,526,910
5249,2024-03-05,726.33,910,707
5250,2024-06-16,798.96,707,19
5251,2024-09-02,346.6,795,962
5252,2024-07-01,311.94,962,887
5253,2024-12-05,343.13,887,794
5254,2024-03-22,377.44,794,395
5255,2024-12-12,339.7,395,795
5256,2024-07-01,961.1,754,670
5257,2024-04-11,864.99,670,747
5258,2024-05-02,951.49,747,884
5259,2024-07-16,1046.64,884,523
5260,2024-09-29,1151.3,523,754
5261,2024-02-29,689.23,546,5
5262,2024-03-30,758.15,5,326
5263,2024-09-22,682.34,326,364
5264,2024-05-13,614.11,364,908
5265,2024-01-29,552.7,908,546
5266,2024-09-07,720.25,922,126
5267,2024-11-19,648.23,126,111
5268,2024-04-16,713.05,111,410
5269,2024-11-30,641.75,410,79
5270,2024-10-18,705.93,79,922
5271,2024-01-17,374.08,392,370
5272,2024-10-01,336.67,370,601
5273,2024-01-29,370.34,601,751
5274,2024-06-13,333.31,751,201
5275,2024-09-16,366.64,201,392
5276,2024-01-22,834.54,218,973
5277,2024-02-29,917.99,973,612
5278,2024-03-22,1009.79,612,81
5279,2024-10-09,1110.77,81,893
5280,2024-06-12,1221.85,893,218
5281,2024-10-26,191.19,186,42
5282,2024-07-14,210.31,42,25
5283,2024-06-02,189.28,25,853
5284,2024-07-09,170.35,853,480
5285,2024-10-05,153.31,480,186
5286,2024-12-10,899.22,331,428
5287,2024-12-10,809.3,428,732
5288,2024-03-03,728.37,732,143
5289,2024-06-29,655.53,143,817
5290,2024-04-13,589.98,817,331
5291,2024-04-27,905.97,450,961
5292,2024-06-06,815.37,961,553
5293,2024-04-02,896.91,553,347
5294,2024-04-12,986.6,347,46
5295,2024-08-29,887.94,46,450
5296,2024-12-05,801.15,151,114
5297,2024-09-26,881.27,114,881
5298,2024-07-02,793.14,881,63
5299,2024-07-13,713.83,63,756
5300,2024-06-18,785.21,756,151
5301,2024-05-26,42.15,125,123
5302,2024-06-19,46.37,123,627
5303,2024-08-21,41.73,627,926
5304,2024-03-21,45.9,926,491
5305,2024-09-22,50.49,491,125
5306,2024-03-18,1025.87,466,718
5307,2024-09-06,1128.46,718,250
5308,2024-04-22,1015.61,250,20
5309,2024-03-14,1117.17,20,149
5310,2024-01-03,1005.45,149,466
5311,2024-07-17,882.24,422,41
5312,2024-07-01,794.02,41,569
5313,2024-09-23,873.42,569,112
5314,2024-05-12,786.08,112,459
5315,2024-01-15,707.47,459,422
5316,2024-09-07,202.43,784,969
5317,2024-07-02,222.67,969,73
5318,2024-12-24,200.4,73,509
5319,2024-12-21,220.44,509,418
5320,2024-12-15,198.4,418,784
5321,2024-08-04,802.57,677,147
5322,2024-04-14,882.83,147,950
5323,2024-08-11,971.11,950,413
5324,2024-05-19,1068.22,413,957
5325,2024-10-24,961.4,957,677
5326,2024-11-17,818.58,130,741
5327,2024-11-16,736.72,741,622
5328,2024-09-27,810.39,622,337
5329,2024-09-06,729.35,337,457
5330,2024-05-10,656.42,457,130
5331,2024-11-26,834.79,472,353
5332,2024-10-17,918.27,353,574
5333,2024-06-17,1010.1,574,272
5334,2024-12-21,909.09,272,824
5335,2024-08-10,1000.0,824,472
5336,2024-07-13,272.38,502,969
5337,2024-08-13,299.62,969,507
5338,2024-02-20,269.66,507,984
5339,2024-04-04,296.63,984,701
5340,2024-11-02,266.97,701,502
5341,2024-02-12,438.75,210,852
5342,2024-11-23,394.88,852,97
5343,2024-05-19,355.39,97,652
5344,2024-06-07,319.85,652,785
5345,2024-01-06,287.87,785,210
5346,2024-03-13,1003.11,718,764
5347,2024-08-10,1103.42,764,346
5348,2024-12-27,993.08,346,704
5349,2024-09-20,1092.39,704,688
5350,2024-09-14,1201.63,688,718
5351,2024-08-12,681.8,566,427
5352,2024-09-19,613.62,427,308
5353,2024-03-29,674.98,308,296
5354,2024-02-11,607.48,296,662
5355,2024-06-02,546.73,662,566
5356,2024-03-23,631.27,486,45
5357,2024-07-19,568.14,45,781
5358,2024-12-23,511.33,781,347
5359,2024-12-31,460.2,347,337
5360,2024-11-18,506.22,337,486
5361,2024-12-25,187.2,361,28
5362,2024-12-16,205.92,28,615
5363,2024-01-04,226.51,615,933
5364,2024-02-24,249.16,933,678
5365,2024-04-09,274.08,678,361
5366,2024-02-11,742.82,750,119
5367,2024-12-16,817.1,119,604
5368,2024-11-24,735.39,604,103
5369,2024-02-07,661.85,103,363
5370,2024-12-22,728.04,363,750
5371,2024-04-16,735.71,844,8
5372,2024-03-22,662.14,8,347
5373,2024-05-25,728.35,347,899
5374,2024-04-25,655.51,899,944
5375,2024-12-16,589.96,944,844
5376,2024-03-14,516.93,818,565
5377,2024-06-30,568.62,565,15
5378,2024-10-15,511.76,15,175
5379,2024-10-28,460.58,175,252
5380,2024-04-02,414.52,252,818
5381,2024-10-17,449.3,568,988
5382,2024-01-16,494.23,988,283
5383,2024-07-28,444.81,283,888
5384,2024-02-21,400.33,888,742
5385,2024-02-04,440.36,742,568
5386,2024-09-16,761.99,334,369
5387,2024-04-20,685.79,369,675
5388,2024-11-19,754.37,675,756
5389,2024-11-02,829.81,756,822
5390,2024-11-12,746.83,822,334
5391,2024-04-26,785.06,740,398
5392,2024-10-25,706.55,398,366
5393,2024-08-01,777.21,366,690
5394,2024-09-03,699.49,690,221
5395,2024-07-03,629.54,221,740
5396,2024-07-26,815.31,889,875
5397,2024-08-02,896.84,875,759
5398,2024-01-02,986.52,759,410
5399,2024-01-22,1085.17,410,402
5400,2024-03-14,976.65,402,889
5401,2024-05-07,735.33,998,848
5402,2024-07-18,661.8,848,720
5403,2024-05-05,727.98,720,389
5404,2024-09-19,655.18,389,513
5405,2024-03-26,589.66,513,998
5406,2024-09-19,478.29,356,151
5407,2024-08-03,526.12,151,810
5408,2024-11-07,473.51,810,184
5409,2024-05-22,426.16,184,963
5410,2024-11-20,383.54,963,356
5411,2024-05-24,486.13,576,912
5412,2024-02-06,437.52,912,864
5413,2024-04-20,393.77,864,581
5414,2024-08-27,433.15,581,701
5415,2024-05-26,476.47,701,576
5416,2024-03-28,10.56,30,55
5417,2024-10-06,9.5,55,263
5418,2024-06-25,8.55,263,303
5419,2024-10-31,9.41,303,15
5420,2024-03-08,8.47,15,30
5421,2024-11-28,144.89,623,128
5422,2024-05-11,159.38,128,933
5423,2024-08-27,175.32,933,37
5424,2024-01-20,192.85,37,200
5425,2024-12-14,212.14,200,623
5426,2024-06-19,23.62,600,317
5427,2024-08-23,21.26,317,221
5428,2024-02-27,23.39,221,569
5429,2024-01-09,21.05,569,709
5430,2024-05-13,23.16,709,600
5431,2024-05-28,755.77,400,90
5432,2024-09-30,680.19,90,389
5433,2024-04-21,748.21,389,970
5434,2024-07-18,823.03,970,247
5435,2024-09-19,740.73,247,400
5436,2024-02-05,221.15,567,814
5437,2024-03-13,243.27,814,681
5438,2024-03-14,267.6,681,356
5439,2024-12-13,294.36,356,945
5440,2024-04-29,323.8,945,567
5441,2024-07-30,462.02,479,177
5442,2024-02-26,508.22,177,864
5443,2024-09-26,559.04,864,925
5444,2024-09-18,503.14,925,657
5445,2024-06-06,553.45,657,479
5446,2024-08-04,191.84,217,586
5447,2024-05-20,172.66,586,71
5448,2024-03-17,189.93,71,461
5449,2024-03-08,170.94,461,360
5450,2024-10-27,153.85,360,217
5451,2024-11-06,330.52,472,521
5452,2024-10-30,363.57,521,973
5453,2024-06-10,327.21,973,279
5454,2024-11-07,359.93,279,957
5455,2024-05-10,395.92,957,472
5456,2024-03-04,527.39,139,572
5457,2024-06-07,474.65,572,249
5458,2024-01-22,427.19,249,862
5459,2024-02-13,384.47,862,480
5460,2024-03-10,346.02,480,139
5461,2024-01-08,244.77,195,385
5462,2024-04-27,220.29,385,63
5463,2024-05-12,242.32,63,23
5464,2024-06-03,266.55,23,640
5465,2024-05-17,293.21,640,195
5466,2024-04-23,846.53,715,673
5467,2024-07-22,931.18,673,110
5468,2024-03-30,1024.3,110,750
5469,2024-11-17,1126.73,750,396
5470,2024-10-22,1239.4,396,715
5471,2024-03-07,42.59,754,355
5472,2024-06-06,46.85,355,787
5473,2024-11-19,42.16,787,41
5474,2024-12-02,46.38,41,277
5475,2024-10-06,41.74,277,754
5476,2024-03-22,653.11,549,933
5477,2024-01-02,718.42,933,614
5478,2024-02-25,790.26,614,990
5479,2024-09-08,869.29,990,803
5480,2024-09-20,782.36,803,549
5481,2024-06-19,446.25,450,166
5482,2024-12-24,401.62,166,707
5483,2024-07-17,361.46,707,796
5484,2024-06-20,397.61,796,922
5485,2024-01-19,357.85,922,450
5486,2024-11-28,447.94,82,508
5487,2024-02-10,403.15,508,615
5488,2024-07-31,362.83,615,198
5489,2024-02-12,326.55,198,45
5490,2024-04-12,293.9,45,82
5491,2024-04-01,770.82,342,856
5492,2024-04-07,847.9,856,228
5493,2024-12-19,932.69,228,262
5494,2024-05-06,1025.96,262,24
5495,2024-06-11,1128.56,24,342
5496,2024-12-02,419.59,103,757
5497,2024-10-19,377.63,757,412
5498,2024-05-31,415.39,412,979
5499,2024-01-09,456.93,979,534
5500,2024-03-28,502.62,534,103
5501,2024-09-12,707.16,638,291
5502,2024-05-05,636.44,291,670
5503,2024-10-09,700.08,670,452
5504,2024-12-28,770.09,452,259
5505,2024-12-30,693.08,259,638
5506,2024-02-06,438.46,323,60
5507,2024-05-30,394.61,60,4
5508,2024-12-23,434.07,4,764
5509,2024-08-19,477.48,764,244
5510,2024-01-09,429.73,244,323
5511,2024-12-08,867.3,477,227
5512,2024-02-13,780.57,227,22
5513,2024-02-20,702.51,22,378
5514,2024-02-23,632.26,378,9
5515,2024-09-14,569.03,9,477
5516,2024-10-12,809.67,906,967
5517,2024-06-26,728.7,967,223
5518,2024-03-21,801.57,223,101
5519,2024-02-04,721.41,101,155
5520,2024-05-24,793.55,155,906
5521,2024-08-01,420.57,429,135
5522,2024-09-06,462.63,135,641
5523,2024-03-25,508.89,641,40
5524,2024-06-07,458.0,40,321
5525,2024-11-11,503.8,321,429
5526,2024-06-22,387.87,560,339
5527,2024-03-08,349.08,339,334
5528,2024-03-13,314.17,334,654
5529,2024-01-27,282.75,654,758
5530,2024-02-12,254.47,758,560
5531,2024-09-28,583.55,887,68
5532,2024-12-21,641.9,68,654
5533,2024-11-13,706.09,654,157
5534,2024-08-13,635.48,157,973
5535,2024-03-29,699.03,973,887
5536,2024-05-31,208.68,808,965
5537,2024-09-06,229.55,965,988
5538,2024-10-06,206.6,988,674
5539,2024-02-25,185.94,674,407
5540,2024-03-20,167.35,407,808
5541,2024-05-19,152.06,436,220
5542,2024-07-25,167.27,220,132
5543,2024-08-06,150.54,132,140
5544,2024-09-25,165.59,140,362
5545,2024-12-27,149.03,362,436
5546,2024-11-23,218.82,590,869
5547,2024-01-02,196.94,869,257
5548,2024-07-26,216.63,257,234
5549,2024-10-11,238.29,234,941
5550,2024-06-30,262.12,941,590
5551,2024-04-27,313.56,916,419
5552,2024-04-12,282.2,419,542
5553,2024-12-17,310.42,542,16
5554,2024-05-29,341.46,16,487
5555,2024-06-20,375.61,487,916
5556,2024-02-07,349.55,711,924
5557,2024-11-09,314.6,924,136
5558,2024-08-04,283.14,136,653
5559,2024-01-24,254.83,653,205
5560,2024-05-25,280.31,205,711
5561,2024-01-14,875.93,989,365
5562,2024-10-07,788.34,365,913
5563,2024-03-24,709.51,913,789
5564,2024-08-20,780.46,789,754
5565,2024-06-14,858.51,754,989
5566,2024-11-28,497.75,365,603
5567,2024-09-18,547.53,603,285
5568,2024-04-09,602.28,285,681
5569,2024-05-11,662.51,681,904
5570,2024-10-02,596.26,904,365
5571,2024-07-27,846.27,553,869
5572,2024-11-17,930.9,869,989
5573,2024-08-18,837.81,989,720
5574,2024-11-14,754.03,720,852
5575,2024-05-23,829.43,852,553
5576,2024-07-13,348.16,710,445
5577,2024-03-30,313.34,445,745
5578,2024-09-27,344.67,745,958
5579,2024-03-12,379.14,958,382
5580,2024-04-11,417.05,382,710
5581,2024-02-24,250.75,377,651
5582,2024-08-27,225.68,651,897
5583,2024-09-18,248.25,897,743
5584,2024-09-20,223.43,743,982
5585,2024-11-11,201.09,982,377
5586,2024-08-17,255.78,851,44
5587,2024-06-17,281.36,44,491
5588,2024-08-14,253.22,491,830
5589,2024-04-18,227.9,830,407
5590,2024-11-22,250.69,407,851
5591,2024-03-06,315.24,645,509
5592,2024-12-10,283.72,509,372
5593,2024-04-22,255.35,372,940
5594,2024-04-02,229.81,940,743
5595,2024-12-16,252.79,743,645
5596,2024-06-11,869.43,409,678
5597,2024-12-08,782.49,678,184
5598,2024-08-19,704.24,184,478
5599,2024-09-06,774.66,478,892
5600,2024-10-15,852.13,892,409
5601,2024-09-21,287.94,996,720
5602,2024-05-12,259.15,720,890
5603,2024-11-21,285.06,890,586
5604,2024-09-17,256.55,586,815
5605,2024-05-15,282.21,815,996
5606,2024-07-30,714.38,459,482
5607,2024-07-14,785.82,482,549
5608,2024-05-08,707.24,549,935
5609,2024-08-01,636.52,935,177
5610,2024-08-29,700.17,177,459
5611,2024-12-08,724.88,981,415
5612,2024-06-23,797.37,415,118
5613,2024-01-22,877.11,118,551
5614,2024-09-22,789.4,551,661
5615,2024-03-20,710.46,661,981
5616,2024-06-17,142.44,331,879
5617,2024-04-19,128.2,879,356
5618,2024-07-01,115.38,356,933
5619,2024-03-09,103.84,933,475
5620,2024-10-05,114.22,475,331
5621,2024-12-17,248.55,155,878
5622,2024-12-09,223.7,878,133
5623,2024-03-30,201.33,133,126
5624,2024-04-02,221.46,126,584
5625,2024-06-10,243.61,584,155
5626,2024-08-07,251.81,979,426
5627,2024-03-02,226.63,426,323
5628,2024-03-19,249.29,323,886
5629,2024-12-19,274.22,886,831
5630,2024-04-20,301.64,831,979
5631,2024-11-18,42.94,72,406
5632,2024-12-24,47.23,406,910
5633,2024-06-30,51.95,910,750
5634,2024-04-09,46.76,750,465
5635,2024-06-01,51.44,465,72
5636,2024-10-09,498.14,38,795
5637,2024-10-09,547.95,795,770
5638,2024-03-03,602.75,770,852
5639,2024-04-27,542.48,852,244
5640,2024-10-27,596.73,244,38
5641,2024-12-11,875.38,685,654
5642,2024-08-02,787.84,654,693
5643,2024-06-23,866.62,693,756
5644,2024-02-29,779.96,756,724
5645,2024-06-23,701.96,724,685
5646,2024-07-02,421.45,259,418
5647,2024-04-24,379.31,418,756
5648,2024-12-17,417.24,756,189
5649,2024-01-14,375.52,189,94
5650,2024-01-22,337.97,94,259
5651,2024-02-01,860.61,468,28
5652,2024-05-22,946.67,28,767
5653,2024-07-11,852.0,767,236
5654,2024-01-08,937.2,236,766
5655,2024-06-15,1030.92,766,468
5656,2024-07-18,1022.31,928,171
5657,2024-11-04,1124.54,171,270
5658,2024-08-10,1012.09,270,312
5659,2024-04-02,910.88,312,817
5660,2024-12-28,819.79,817,928
5661,2024-03-03,1042.4,52,290
5662,2024-06-07,938.16,290,781
5663,2024-12-22,844.34,781,681
5664,2024-09-06,928.77,681,353
5665,2024-11-06,1021.65,353,52
5666,2024-01-25,795.24,359,231
5667,2024-08-14,715.72,231,755
5668,2024-09-16,644.15,755,930
5669,2024-05-05,579.74,930,746
5670,2024-09-04,521.77,746,359
5671,2024-09-09,251.57,814,954
5672,2024-06-28,226.41,954,209
5673,2024-12-21,249.05,209,229
5674,2024-07-14,224.15,229,739
5675,2024-12-06,201.74,739,814
5676,2024-08-12,662.22,13,39
5677,2024-03-09,728.44,39,296
5678,2024-09-10,655.6,296,426
5679,2024-12-09,590.04,426,273
5680,2024-05-27,531.04,273,13
5681,2024-06-30,562.98,218,988
5682,2024-12-06,619.28,988,296
5683,2024-10-09,681.21,296,420
5684,2024-12-15,613.09,420,609
5685,2024-08-18,551.78,609,218
5686,2024-07-15,1002.54,450,556
5687,2024-07-04,902.29,556,840
5688,2024-06-18,812.06,840,288
5689,2024-04-15,730.85,288,717
5690,2024-02-26,803.94,717,450
5691,2024-12-01,511.71,968,657
5692,2024-09-16,460.54,657,382
5693,2024-07-08,506.59,382,527
5694,2024-09-17,455.93,527,131
5695,2024-02-22,410.34,131,968
5696,2024-03-03,869.01,382,750
5697,2024-09-26,955.91,750,136
5698,2024-08-13,1051.5,136,468
5699,2024-03-13,946.35,468,401
5700,2024-02-17,851.72,401,382
5701,2024-02-11,546.38,702,147
5702,2024-12-15,601.02,147,770
5703,2024-01-30,540.92,770,60
5704,2024-07-03,486.83,60,779
5705,2024-05-12,535.51,779,702
5706,2024-01-19,1095.68,412,59
5707,2024-11-22,1205.25,59,28
5708,2024-01-22,1325.78,28,833
5709,2024-01-04,1458.36,833,624
5710,2024-05-03,1312.52,624,412
5711,2024-07-31,189.09,239,976
5712,2024-09-27,208.0,976,755
5713,2024-05-07,187.2,755,675
5714,2024-03-21,168.48,675,328
5715,2024-08-03,151.63,328,239
5716,2024-09-18,1094.16,928,561
5717,2024-07-01,1203.58,561,177
5718,2024-12-12,1323.94,177,599
5719,2024-03-22,1456.33,599,220
5720,2024-08-26,1310.7,220,928
5721,2024-12-26,72.41,803,903
5722,2024-02-07,79.65,903,318
5723,2024-03-15,87.62,318,602
5724,2024-03-07,96.38,602,164
5725,2024-12-22,86.74,164,803
5726,2024-10-31,482.28,290,422
5727,2024-08-16,530.51,422,613
5728,2024-03-05,583.56,613,892
5729,2024-06-27,525.2,892,621
5730,2024-04-20,472.68,621,290
5731,2024-06-22,869.53,396,482
5732,2024-07-04,782.58,482,507
5733,2024-10-28,860.84,507,13
5734,2024-06-23,774.76,13,211
5735,2024-11-08,852.24,211,396
5736,2024-04-08,69.42,714,87
5737,2024-11-24,76.36,87,337
5738,2024-10-21,84.0,337,465
5739,2024-12-30,92.4,465,780
5740,2024-05-26,101.64,780,714
5741,2024-10-10,468.74,184,886
5742,2024-01-26,421.87,886,847
5743,2024-12-06,379.68,847,836
5744,2024-08-17,341.71,836,785
5745,2024-03-10,307.54,785,184
5746,2024-04-12,549.43,145,891
5747,2024-10-16,604.37,891,170
5748,2024-04-17,664.81,170,839
5749,2024-02-07,598.33,839,349
5750,2024-07-30,658.16,349,145
5751,2024-03-09,769.96,831,957
5752,2024-09-19,846.96,957,489
5753,2024-08-12,931.66,489,454
5754,2024-02-27,1024.83,454,662
5755,2024-11-28,1127.31,662,831
5756,2024-01-05,286.48,479,557
5757,2024-06-03,257.83,557,186
5758,2024-10-22,232.05,186,282
5759,2024-02-20,208.85,282,836
5760,2024-01-12,187.97,836,479
5761,2024-02-14,246.02,100,870
5762,2024-09-02,270.62,870,641
5763,2024-10-03,243.56,641,128
5764,2024-05-12,267.92,128,51
5765,2024-09-06,241.13,51,100
5766,2024-04-05,881.76,152,877
5767,2024-12-25,793.58,877,54
5768,2024-12-17,872.94,54,395
5769,2024-03-21,785.65,395,269
5770,2024-07-26,864.22,269,152
5771,2024-05-30,399.19,346,867
5772,2024-05-18,439.11,867,934
5773,2024-07-30,395.2,934,399
5774,2024-05-13,355.68,399,5
5775,2024-12-24,391.25,5,346
5776,2024-08-07,158.97,586,366
5777,2024-11-23,143.07,366,984
5778,2024-05-25,157.38,984,724
5779,2024-12-18,141.64,724,25
5780,2024-11-27,127.48,25,586
5781,2024-01-29,132.52,300,241
5782,2024-08-19,119.27,241,375
5783,2024-05-16,131.2,375,579
5784,2024-03-27,144.32,579,370
5785,2024-10-09,158.75,370,300
5786,2024-06-07,112.92,888,807
5787,2024-10-12,124.21,807,550
5788,2024-11-08,111.79,550,572
5789,2024-12-26,100.61,572,242
5790,2024-08-05,110.67,242,888
5791,2024-04-19,809.45,80,726
5792,2024-07-25,890.4,726,527
5793,2024-01-11,979.44,527,294
5794,2024-08-25,881.5,294,954
5795,2024-12-30,793.35,954,80
5796,2024-05-30,715.02,576,3
5797,2024-03-18,643.52,3,889
5798,2024-09-23,579.17,889,323
5799,2024-01-09,521.25,323,841
5800,2024-01-24,573.38,841,576
5801,2024-06-30,56.06,914,224
5802,2024-02-03,61.67,224,486
5803,2024-06-10,55.5,486,740
5804,2024-06-30,49.95,740,39
5805,2024-04-10,44.96,39,914
5806,2024-07-21,679.06,383,297
5807,2024-05-20,611.15,297,554
5808,2024-10-21,550.03,554,559
5809,2024-02-13,495.03,559,433
5810,2024-10-14,445.53,433,383
5811,2024-01-30,293.89,296,514
5812,2024-10-02,323.28,514,763
5813,2024-06-11,355.61,763,647
5814,2024-02-15,391.17,647,179
5815,2024-11-21,352.05,179,296
5816,2024-04-06,93.25,950,56
5817,2024-11-12,83.92,56,791
5818,2024-03-22,75.53,791,13
5819,2024-07-15,67.98,13,878
5820,2024-08-28,61.18,878,950
5821,2024-05-12,186.23,737,700
5822,2024-09-20,167.61,700,160
5823,2024-02-25,150.85,160,39
5824,2024-09-15,135.76,39,837
5825,2024-04-07,149.34,837,737
5826,2024-12-09,227.84,245,682
5827,2024-02-05,250.62,682,461
5828,2024-08-15,275.68,461,624
5829,2024-05-16,248.11,624,981
5830,2024-12-28,272.92,981,245
5831,2024-07-14,333.71,357,337
5832,2024-09-15,300.34,337,46
5833,2024-04-26,330.37,46,202
