transaction_id,transaction_date,transaction_amount,sender_account,beneficiary_account
36805,2024-10-13,268.21,865,707
36806,2024-10-13,553.55,607,143
36807,2024-03-14,608.9,143,588
36808,2024-08-24,669.79,588,617
36809,2024-04-15,736.77,617,215
36810,2024-05-07,663.09,215,607
36811,2024-03-21,818.13,459,387
36812,2024-08-27,899.94,387,684
36813,2024-08-16,809.95,684,598
36814,2024-09-01,728.96,598,350
36815,2024-02-27,801.86,350,459
36816,2024-12-08,798.46,783,637
36817,2024-10-22,878.31,637,236
36818,2024-09-08,966.14,236,975
36819,2024-02-29,869.53,975,396
36820,2024-11-29,782.58,396,783
36821,2024-03-21,9.89,529,746
36822,2024-01-29,8.9,746,426
36823,2024-10-14,9.79,426,564
36824,2024-06-10,10.77,564,572
36825,2024-07-28,9.69,572,529
36826,2024-08-26,249.35,775,762
36827,2024-03-14,274.29,762,118
36828,2024-12-13,301.72,118,835
36829,2024-08-12,331.89,835,373
36830,2024-04-15,365.08,373,775
36831,2024-03-28,631.37,965,227
36832,2024-09-09,568.23,227,944
36833,2024-01-07,511.41,944,159
36834,2024-04-06,562.55,159,984
36835,2024-08-22,618.8,984,965
36836,2024-03-19,623.3,50,568
36837,2024-11-06,560.97,568,378
36838,2024-08-31,617.07,378,210
36839,2024-12-07,678.78,210,840
36840,2024-01-27,610.9,840,50
36841,2024-11-27,362.42,275,462
36842,2024-01-25,398.66,462,60
36843,2024-09-28,438.53,60,431
36844,2024-02-17,394.68,431,991
36845,2024-07-29,355.21,991,275
36846,2024-05-05,689.19,244,779
36847,2024-04-02,758.11,779,893
36848,2024-09-16,833.92,893,38
36849,2024-06-17,750.53,38,524
36850,2024-01-25,825.58,524,244
36851,2024-07-13,197.74,907,889
36852,2024-09-04,177.97,889,342
36853,2024-07-04,195.77,342,837
36854,2024-12-15,176.19,837,561
36855,2024-10-17,158.57,561,907
36856,2024-11-25,583.39,458,65
36857,2024-09-21,641.73,65,191
36858,2024-07-26,577.56,191,655
36859,2024-06-10,519.8,655,679
36860,2024-12-30,571.78,679,458
36861,2024-02-21,16.07,752,964
36862,2024-05-07,17.68,964,665
36863,2024-10-25,19.45,665,250
36864,2024-06-13,21.39,250,28
36865,2024-12-14,19.25,28,752
36866,2024-03-22,1014.54,567,228
36867,2024-03-21,913.09,228,293
36868,2024-04-01,821.78,293,261
36869,2024-06-04,739.6,261,391
36870,2024-03-27,665.64,391,567
36871,2024-09-30,1041.22,478,382
36872,2024-05-12,937.1,382,291
36873,2024-02-25,843.39,291,480
36874,2024-06-07,927.73,480,858
36875,2024-04-06,1020.5,858,478
36876,2024-03-01,649.85,914,862
36877,2024-05-09,584.87,862,342
36878,2024-02-07,643.36,342,933
36879,2024-10-25,707.7,933,861
36880,2024-03-05,778.47,861,914
36881,2024-06-01,660.66,473,150
36882,2024-08-30,726.73,150,100
36883,2024-01-06,799.4,100,989
36884,2024-01-24,719.46,989,274
36885,2024-11-25,791.41,274,473
36886,2024-02-20,559.91,388,431
36887,2024-01-13,615.9,431,411
36888,2024-12-25,554.31,411,228
36889,2024-04-23,498.88,228,905
36890,2024-12-04,448.99,905,388
36891,2024-05-09,707.45,407,437
36892,2024-10-09,636.71,437,672
36893,2024-08-18,700.38,672,930
36894,2024-03-25,630.34,930,834
36895,2024-01-31,693.37,834,407
36896,2024-08-05,29.65,46,318
36897,2024-11-20,26.68,318,335
36898,2024-06-24,24.01,335,354
36899,2024-09-12,26.41,354,176
36900,2024-10-03,23.77,176,46
36901,2024-10-14,861.09,616,615
36902,2024-10-27,774.98,615,547
36903,2024-03-06,697.48,547,853
36904,2024-02-10,627.73,853,375
36905,2024-08-15,690.5,375,616
36906,2024-05-20,882.68,763,637
36907,2024-04-02,970.95,637,320
36908,2024-09-20,1068.05,320,438
36909,2024-08-11,1174.86,438,301
36910,2024-10-13,1292.35,301,763
36911,2024-09-12,24.2,943,123
36912,2024-12-09,26.62,123,328
36913,2024-02-17,29.28,328,905
36914,2024-10-24,32.21,905,500
36915,2024-02-08,35.43,500,943
36916,2024-06-21,54.01,997,392
36917,2024-09-24,48.61,392,605
36918,2024-10-27,43.75,605,812
36919,2024-02-16,48.13,812,459
36920,2024-07-29,52.94,459,997
36921,2024-10-08,785.06,884,466
36922,2024-12-14,863.57,466,47
36923,2024-04-28,949.93,47,190
36924,2024-12-18,1044.92,190,927
36925,2024-04-15,1149.41,927,884
36926,2024-03-23,748.28,441,748
36927,2024-01-17,823.11,748,324
36928,2024-01-25,740.8,324,903
36929,2024-01-18,814.88,903,790
36930,2024-01-02,733.39,790,441
36931,2024-01-24,102.49,450,538
36932,2024-07-13,92.24,538,918
36933,2024-04-01,101.46,918,74
36934,2024-01-27,111.61,74,759
36935,2024-07-28,122.77,759,450
36936,2024-07-11,1090.18,399,329
36937,2024-08-26,981.16,329,603
36938,2024-01-17,1079.28,603,974
36939,2024-12-29,1187.21,974,374
36940,2024-07-30,1305.93,374,399
36941,2024-08-19,657.07,36,811
36942,2024-12-14,591.36,811,424
36943,2024-04-21,532.22,424,319
36944,2024-07-28,585.44,319,330
36945,2024-08-14,526.9,330,36
36946,2024-09-01,640.7,44,12
36947,2024-06-02,704.77,12,616
36948,2024-01-06,634.29,616,942
36949,2024-08-23,697.72,942,638
36950,2024-10-04,767.49,638,44
36951,2024-05-04,689.81,441,158
36952,2024-04-23,758.79,158,264
36953,2024-01-18,682.91,264,873
36954,2024-08-03,751.2,873,869
36955,2024-04-12,676.08,869,441
36956,2024-01-15,1043.49,389,462
36957,2024-05-10,939.14,462,232
36958,2024-12-20,1033.05,232,521
36959,2024-07-23,929.75,521,837
36960,2024-06-22,1022.73,837,389
36961,2024-09-26,848.93,970,626
36962,2024-05-13,764.04,626,433
36963,2024-07-18,687.64,433,624
36964,2024-03-13,756.4,624,108
36965,2024-09-27,832.04,108,970
36966,2024-08-16,778.39,901,738
36967,2024-03-26,700.55,738,850
36968,2024-04-01,770.61,850,732
36969,2024-10-14,847.67,732,206
36970,2024-02-28,762.9,206,901
36971,2024-10-27,292.37,150,742
36972,2024-03-07,263.13,742,54
36973,2024-05-06,289.44,54,841
36974,2024-09-22,318.38,841,656
36975,2024-09-06,286.54,656,150
36976,2024-12-28,463.18,401,779
36977,2024-08-23,509.5,779,188
36978,2024-01-31,560.45,188,197
36979,2024-06-21,616.5,197,419
36980,2024-11-20,554.85,419,401
36981,2024-11-04,306.31,317,397
36982,2024-08-02,336.94,397,961
36983,2024-07-20,370.63,961,87
36984,2024-04-14,407.69,87,303
36985,2024-03-02,448.46,303,317
36986,2024-07-20,589.1,65,536
36987,2024-12-13,530.19,536,789
36988,2024-12-24,583.21,789,74
36989,2024-05-31,524.89,74,24
36990,2024-10-13,472.4,24,65
36991,2024-08-22,249.73,284,84
36992,2024-09-18,224.76,84,89
36993,2024-01-24,202.28,89,47
36994,2024-09-30,182.05,47,711
36995,2024-05-17,163.85,711,284
36996,2024-10-06,392.49,689,365
36997,2024-08-10,431.74,365,956
36998,2024-01-03,474.91,956,719
36999,2024-01-19,427.42,719,3
37000,2024-03-06,470.16,3,689
37001,2024-11-02,252.71,77,798
37002,2024-08-21,227.44,798,333
37003,2024-05-31,204.7,333,231
37004,2024-02-09,225.17,231,834
37005,2024-01-29,202.65,834,77
37006,2024-12-20,251.05,135,851
37007,2024-03-10,225.95,851,549
37008,2024-07-23,248.55,549,765
37009,2024-03-01,223.7,765,523
37010,2024-08-11,246.07,523,135
37011,2024-06-13,641.3,383,610
37012,2024-07-07,705.43,610,904
37013,2024-05-02,775.97,904,14
37014,2024-03-03,853.57,14,278
37015,2024-12-24,938.93,278,383
37016,2024-01-28,335.21,893,831
37017,2024-04-21,368.73,831,801
37018,2024-07-19,331.86,801,383
37019,2024-08-14,298.67,383,824
37020,2024-07-25,268.8,824,893
37021,2024-12-21,852.47,160,577
37022,2024-12-13,937.72,577,445
37023,2024-11-30,1031.49,445,165
37024,2024-05-01,1134.64,165,825
37025,2024-08-29,1021.18,825,160
37026,2024-07-08,675.64,357,294
37027,2024-09-06,743.2,294,679
37028,2024-08-05,817.52,679,774
37029,2024-05-23,735.77,774,122
37030,2024-11-16,662.19,122,357
37031,2024-07-11,462.84,51,472
37032,2024-03-17,416.56,472,61
37033,2024-11-28,458.22,61,516
37034,2024-08-02,412.4,516,399
37035,2024-01-13,453.64,399,51
37036,2024-05-18,954.27,643,164
37037,2024-11-08,1049.7,164,283
37038,2024-05-03,1154.67,283,296
37039,2024-08-16,1270.14,296,855
37040,2024-06-20,1397.15,855,643
37041,2024-02-23,383.2,214,759
37042,2024-09-30,421.52,759,41
37043,2024-08-05,463.67,41,272
37044,2024-12-25,417.3,272,808
37045,2024-09-08,375.57,808,214
37046,2024-06-04,43.47,889,719
37047,2024-04-15,47.82,719,894
37048,2024-10-21,43.04,894,798
37049,2024-04-26,38.74,798,471
37050,2024-11-30,42.61,471,889
37051,2024-03-02,389.27,570,510
37052,2024-03-27,428.2,510,220
37053,2024-04-18,385.38,220,273
37054,2024-06-22,346.84,273,328
37055,2024-03-27,381.52,328,570
37056,2024-12-14,51.01,369,657
37057,2024-09-14,45.91,657,190
37058,2024-01-15,41.32,190,626
37059,2024-04-21,37.19,626,833
37060,2024-02-23,40.91,833,369
37061,2024-08-22,773.18,635,882
37062,2024-07-26,850.5,882,434
37063,2024-07-06,765.45,434,344
37064,2024-10-29,688.91,344,747
37065,2024-10-17,757.8,747,635
37066,2024-02-18,40.96,111,838
37067,2024-07-16,45.06,838,894
37068,2024-05-28,49.57,894,742
37069,2024-08-15,54.53,742,675
37070,2024-05-27,49.08,675,111
37071,2024-08-25,149.15,162,790
37072,2024-05-23,134.24,790,443
37073,2024-06-26,120.82,443,843
37074,2024-02-08,132.9,843,728
37075,2024-03-26,119.61,728,162
37076,2024-06-28,930.17,735,857
37077,2024-04-21,1023.19,857,354
37078,2024-08-23,1125.51,354,386
37079,2024-06-07,1238.06,386,854
37080,2024-11-25,1114.25,854,735
37081,2024-11-20,783.79,912,858
37082,2024-12-29,862.17,858,371
37083,2024-12-07,775.95,371,590
37084,2024-07-15,698.36,590,785
37085,2024-06-29,628.52,785,912
37086,2024-09-11,655.82,369,55
37087,2024-01-27,590.24,55,140
37088,2024-01-01,531.22,140,838
37089,2024-08-01,584.34,838,793
37090,2024-02-21,525.91,793,369
37091,2024-09-02,18.72,917,404
37092,2024-04-15,16.85,404,642
37093,2024-06-17,18.54,642,669
37094,2024-04-06,16.69,669,590
37095,2024-01-02,18.36,590,917
37096,2024-04-07,679.89,488,109
37097,2024-09-26,747.88,109,5
37098,2024-04-09,822.67,5,976
37099,2024-09-02,740.4,976,184
37100,2024-08-27,814.44,184,488
37101,2024-08-23,555.56,506,808
37102,2024-01-02,611.12,808,117
37103,2024-11-11,672.23,117,55
37104,2024-10-08,605.01,55,793
37105,2024-09-18,665.51,793,506
37106,2024-06-06,119.58,505,684
37107,2024-01-15,107.62,684,241
37108,2024-11-20,96.86,241,707
37109,2024-07-22,87.17,707,75
37110,2024-12-19,78.45,75,505
37111,2024-11-18,632.07,216,737
37112,2024-08-03,568.86,737,530
37113,2024-10-05,625.75,530,476
37114,2024-04-14,563.18,476,76
37115,2024-01-12,619.5,76,216
37116,2024-11-02,56.17,807,87
37117,2024-12-15,50.55,87,501
37118,2024-09-28,45.49,501,374
37119,2024-02-13,40.94,374,13
37120,2024-07-30,45.03,13,807
37121,2024-04-06,141.68,614,741
37122,2024-07-09,127.51,741,96
37123,2024-09-02,114.76,96,912
37124,2024-11-21,126.24,912,178
37125,2024-12-09,138.86,178,614
37126,2024-08-03,587.21,645,815
37127,2024-04-03,528.49,815,582
37128,2024-12-12,581.34,582,103
37129,2024-08-11,639.47,103,746
37130,2024-12-16,575.52,746,645
37131,2024-12-27,565.1,336,69
37132,2024-04-25,621.61,69,357
37133,2024-05-07,683.77,357,567
37134,2024-01-29,752.15,567,342
37135,2024-07-08,827.37,342,336
37136,2024-10-15,323.97,20,259
37137,2024-02-19,356.37,259,385
37138,2024-08-22,320.73,385,15
37139,2024-09-18,352.8,15,748
37140,2024-11-29,317.52,748,20
37141,2024-06-27,103.86,721,112
37142,2024-01-17,93.47,112,332
37143,2024-05-28,102.82,332,848
37144,2024-08-12,92.54,848,222
37145,2024-03-30,83.29,222,721
37146,2024-12-13,589.16,78,656
37147,2024-02-07,648.08,656,460
37148,2024-04-15,583.27,460,864
37149,2024-01-25,524.94,864,546
37150,2024-09-27,577.43,546,78
37151,2024-04-26,316.92,764,428
37152,2024-10-19,285.23,428,633
37153,2024-09-15,256.71,633,372
37154,2024-03-17,282.38,372,267
37155,2024-12-28,254.14,267,764
37156,2024-04-04,667.24,104,684
37157,2024-05-01,733.96,684,845
37158,2024-01-16,660.56,845,777
37159,2024-03-08,594.5,777,245
37160,2024-04-18,653.95,245,104
37161,2024-01-28,602.91,13,957
37162,2024-11-17,663.2,957,391
37163,2024-09-29,596.88,391,589
37164,2024-11-16,656.57,589,576
37165,2024-04-27,722.23,576,13
37166,2024-12-28,899.9,317,58
37167,2024-02-09,809.91,58,271
37168,2024-06-15,728.92,271,519
37169,2024-05-12,801.81,519,545
37170,2024-01-10,721.63,545,317
37171,2024-12-19,447.23,303,210
37172,2024-04-03,491.95,210,588
37173,2024-05-14,442.75,588,455
37174,2024-12-17,398.48,455,290
37175,2024-12-30,438.33,290,303
37176,2024-07-16,140.58,95,979
37177,2024-02-11,154.64,979,450
37178,2024-03-24,139.18,450,568
37179,2024-05-08,125.26,568,941
37180,2024-11-27,112.73,941,95
37181,2024-10-15,119.45,691,946
37182,2024-06-14,107.51,946,301
37183,2024-12-03,118.26,301,504
37184,2024-07-28,106.43,504,245
37185,2024-02-14,95.79,245,691
37186,2024-10-31,623.41,243,967
37187,2024-06-15,561.07,967,955
37188,2024-01-07,504.96,955,873
37189,2024-01-11,454.46,873,44
37190,2024-03-20,499.91,44,243
37191,2024-08-20,377.88,541,493
37192,2024-11-26,415.67,493,224
37193,2024-02-04,374.1,224,315
37194,2024-09-10,336.69,315,257
37195,2024-08-06,303.02,257,541
37196,2024-07-04,989.09,137,924
37197,2024-01-05,1088.0,924,741
37198,2024-08-09,1196.8,741,87
37199,2024-04-04,1316.48,87,373
37200,2024-01-06,1448.13,373,137
37201,2024-02-21,347.16,375,561
37202,2024-03-28,312.44,561,228
37203,2024-09-10,343.68,228,410
37204,2024-04-28,309.31,410,472
37205,2024-02-08,340.24,472,375
37206,2024-10-15,797.67,219,529
37207,2024-03-11,877.44,529,941
37208,2024-05-16,789.7,941,622
37209,2024-10-11,868.67,622,180
37210,2024-03-29,781.8,180,219
37211,2024-04-26,312.72,337,405
37212,2024-10-20,343.99,405,459
37213,2024-06-24,378.39,459,369
37214,2024-07-27,340.55,369,402
37215,2024-12-12,306.5,402,337
37216,2024-01-16,152.36,246,833
37217,2024-02-14,137.12,833,818
37218,2024-01-29,123.41,818,172
37219,2024-12-22,111.07,172,248
37220,2024-02-24,122.18,248,246
37221,2024-12-05,157.09,753,601
37222,2024-08-11,172.8,601,616
37223,2024-03-01,155.52,616,531
37224,2024-04-20,139.97,531,495
37225,2024-11-23,125.97,495,753
37226,2024-02-27,173.66,137,83
37227,2024-06-10,191.03,83,931
37228,2024-12-20,171.93,931,609
37229,2024-11-03,189.12,609,333
37230,2024-09-07,208.03,333,137
37231,2024-09-06,352.5,852,363
37232,2024-01-11,387.75,363,25
37233,2024-05-18,348.98,25,551
37234,2024-08-04,383.88,551,803
37235,2024-11-08,422.27,803,852
37236,2024-09-17,443.28,836,852
37237,2024-01-12,398.95,852,908
37238,2024-12-07,438.85,908,803
37239,2024-05-01,394.97,803,61
37240,2024-03-24,355.47,61,836
37241,2024-07-09,868.88,265,156
37242,2024-12-19,955.77,156,362
37243,2024-09-02,860.19,362,878
37244,2024-03-20,774.17,878,381
37245,2024-11-01,851.59,381,265
37246,2024-07-10,974.94,618,542
37247,2024-02-08,1072.43,542,550
37248,2024-09-05,965.19,550,637
37249,2024-02-21,1061.71,637,98
37250,2024-01-04,955.54,98,618
37251,2024-12-04,132.42,726,674
37252,2024-11-12,119.18,674,150
37253,2024-05-06,131.1,150,816
37254,2024-04-07,144.21,816,398
37255,2024-11-05,129.79,398,726
37256,2024-09-01,789.11,315,945
37257,2024-01-25,868.02,945,868
37258,2024-07-27,954.82,868,75
37259,2024-02-22,859.34,75,190
37260,2024-07-10,945.27,190,315
37261,2024-09-11,613.1,608,845
37262,2024-01-29,551.79,845,628
37263,2024-10-27,496.61,628,912
37264,2024-10-26,546.27,912,139
37265,2024-12-25,600.9,139,608
37266,2024-12-07,1008.74,362,266
37267,2024-05-05,1109.61,266,272
37268,2024-12-23,998.65,272,369
37269,2024-05-04,898.78,369,806
37270,2024-03-21,808.9,806,362
37271,2024-05-11,406.73,471,452
37272,2024-04-27,366.06,452,851
37273,2024-07-01,402.67,851,884
37274,2024-12-12,362.4,884,908
37275,2024-10-06,326.16,908,471
37276,2024-03-29,815.5,9,252
37277,2024-05-11,897.05,252,135
37278,2024-12-18,986.75,135,486
37279,2024-10-22,1085.43,486,30
37280,2024-07-31,1193.97,30,9
37281,2024-01-09,652.14,581,213
37282,2024-07-24,586.93,213,975
37283,2024-01-19,645.62,975,357
37284,2024-03-10,581.06,357,899
37285,2024-08-30,639.17,899,581
37286,2024-02-16,366.21,281,801
37287,2024-05-17,402.83,801,375
37288,2024-11-21,443.11,375,514
37289,2024-05-16,398.8,514,775
37290,2024-07-28,358.92,775,281
37291,2024-11-24,873.64,929,298
37292,2024-04-03,961.0,298,514
37293,2024-01-19,1057.1,514,155
37294,2024-05-11,951.39,155,461
37295,2024-01-23,1046.53,461,929
37296,2024-06-14,552.41,903,790
37297,2024-12-24,497.17,790,949
37298,2024-08-21,546.89,949,863
37299,2024-09-09,492.2,863,461
37300,2024-12-14,442.98,461,903
37301,2024-07-22,707.52,212,527
37302,2024-05-25,778.27,527,375
37303,2024-12-23,856.1,375,715
37304,2024-11-04,941.71,715,344
37305,2024-07-25,1035.88,344,212
37306,2024-10-21,111.99,872,871
37307,2024-11-04,100.79,871,718
37308,2024-10-13,110.87,718,780
37309,2024-04-18,121.96,780,430
37310,2024-01-02,109.76,430,872
37311,2024-07-18,943.43,300,992
37312,2024-11-06,1037.77,992,863
37313,2024-02-21,933.99,863,913
37314,2024-12-12,1027.39,913,516
37315,2024-11-08,1130.13,516,300
37316,2024-07-20,541.88,262,876
37317,2024-12-19,596.07,876,581
37318,2024-11-03,536.46,581,543
37319,2024-09-18,590.11,543,181
37320,2024-07-19,649.12,181,262
37321,2024-11-17,1092.44,362,488
37322,2024-04-19,1201.68,488,681
37323,2024-02-25,1321.85,681,405
37324,2024-04-25,1189.66,405,54
37325,2024-01-16,1070.69,54,362
37326,2024-03-21,630.87,591,611
37327,2024-08-20,567.78,611,469
37328,2024-05-11,624.56,469,239
37329,2024-06-18,687.02,239,678
37330,2024-05-27,618.32,678,591
37331,2024-03-15,11.21,65,456
37332,2024-10-04,10.09,456,510
37333,2024-06-15,9.08,510,539
37334,2024-04-14,9.99,539,946
37335,2024-02-16,8.99,946,65
37336,2024-11-16,520.27,922,750
37337,2024-09-05,572.3,750,261
37338,2024-02-27,629.53,261,249
37339,2024-03-23,566.58,249,472
37340,2024-12-18,623.24,472,922
37341,2024-12-12,799.11,469,364
37342,2024-05-06,879.02,364,864
37343,2024-12-18,966.92,864,234
37344,2024-01-22,1063.61,234,92
37345,2024-06-28,1169.97,92,469
37346,2024-06-16,153.87,207,756
37347,2024-01-04,138.48,756,572
37348,2024-11-23,124.63,572,881
37349,2024-06-30,137.09,881,878
37350,2024-06-17,150.8,878,207
37351,2024-04-10,52.91,310,302
37352,2024-04-25,58.2,302,384
37353,2024-10-16,52.38,384,914
37354,2024-03-24,57.62,914,854
37355,2024-08-27,51.86,854,310
37356,2024-01-05,950.13,233,70
37357,2024-07-24,855.12,70,975
37358,2024-08-04,940.63,975,145
37359,2024-05-06,846.57,145,428
37360,2024-06-13,761.91,428,233
37361,2024-11-05,414.61,413,258
37362,2024-01-29,456.07,258,822
37363,2024-04-19,410.46,822,317
37364,2024-02-25,451.51,317,960
37365,2024-01-29,496.66,960,413
37366,2024-09-16,36.24,878,19
37367,2024-03-06,39.86,19,824
37368,2024-01-19,35.87,824,360
37369,2024-05-08,39.46,360,458
37370,2024-09-15,43.41,458,878
37371,2024-01-09,394.98,181,737
37372,2024-09-26,434.48,737,21
37373,2024-01-25,391.03,21,704
37374,2024-08-16,351.93,704,191
37375,2024-11-06,387.12,191,181
37376,2024-05-29,240.67,38,672
37377,2024-08-01,216.6,672,261
37378,2024-08-21,194.94,261,878
37379,2024-06-05,214.43,878,583
37380,2024-09-30,235.87,583,38
37381,2024-11-19,650.62,443,189
37382,2024-09-21,585.56,189,446
37383,2024-03-02,644.12,446,308
37384,2024-10-21,579.71,308,730
37385,2024-08-18,637.68,730,443
37386,2024-03-03,398.89,923,319
37387,2024-06-08,438.78,319,968
37388,2024-05-25,394.9,968,379
37389,2024-01-10,355.41,379,798
37390,2024-09-15,390.95,798,923
37391,2024-03-01,393.8,653,24
37392,2024-03-31,433.18,24,402
37393,2024-04-19,476.5,402,355
37394,2024-03-12,524.15,355,394
37395,2024-03-16,576.57,394,653
37396,2024-08-25,237.13,479,631
37397,2024-03-08,213.42,631,325
37398,2024-09-12,192.08,325,801
37399,2024-08-09,172.87,801,219
37400,2024-06-27,155.58,219,479
37401,2024-04-10,359.44,222,770
37402,2024-02-10,323.5,770,938
37403,2024-02-15,355.85,938,553
37404,2024-07-11,391.44,553,608
37405,2024-05-08,430.58,608,222
37406,2024-05-03,671.66,260,194
37407,2024-03-02,604.49,194,574
37408,2024-06-12,664.94,574,605
37409,2024-03-22,598.45,605,366
37410,2024-08-09,658.3,366,260
37411,2024-11-23,730.27,779,828
37412,2024-03-13,803.3,828,345
37413,2024-10-28,722.97,345,570
37414,2024-01-18,795.27,570,461
37415,2024-07-03,874.8,461,779
37416,2024-11-20,582.48,678,735
37417,2024-05-25,524.23,735,458
37418,2024-12-27,471.81,458,158
37419,2024-03-08,518.99,158,851
37420,2024-04-25,467.09,851,678
37421,2024-02-29,422.2,47,758
37422,2024-07-26,379.98,758,995
37423,2024-01-17,417.98,995,451
37424,2024-06-23,459.78,451,956
37425,2024-06-25,413.8,956,47
37426,2024-02-16,510.17,805,164
37427,2024-02-25,459.15,164,798
37428,2024-01-11,413.24,798,103
37429,2024-09-14,454.56,103,438
37430,2024-06-15,409.1,438,805
37431,2024-02-24,458.56,747,917
37432,2024-05-26,412.7,917,857
37433,2024-09-06,453.97,857,950
37434,2024-06-15,408.57,950,520
37435,2024-05-23,449.43,520,747
37436,2024-07-17,349.73,301,572
37437,2024-01-21,314.76,572,397
37438,2024-12-21,346.24,397,118
37439,2024-12-31,380.86,118,146
37440,2024-08-19,342.77,146,301
37441,2024-08-13,49.69,93,73
37442,2024-03-23,54.66,73,561
37443,2024-08-28,49.19,561,820
37444,2024-08-06,44.27,820,669
37445,2024-05-26,48.7,669,93
37446,2024-03-31,912.04,658,425
37447,2024-07-16,1003.24,425,729
37448,2024-11-19,902.92,729,55
37449,2024-04-01,812.63,55,649
37450,2024-02-25,893.89,649,658
37451,2024-07-05,136.11,631,8
37452,2024-03-21,122.5,8,306
37453,2024-04-26,134.75,306,576
37454,2024-09-13,148.23,576,794
37455,2024-08-17,133.41,794,631
37456,2024-01-18,993.43,429,317
37457,2024-03-31,1092.77,317,240
37458,2024-08-08,983.49,240,540
37459,2024-12-14,885.14,540,842
37460,2024-10-20,796.63,842,429
37461,2024-09-30,431.98,735,555
37462,2024-07-11,388.78,555,919
37463,2024-04-18,349.9,919,874
37464,2024-03-25,314.91,874,420
37465,2024-10-18,346.4,420,735
37466,2024-09-21,348.68,366,187
37467,2024-07-03,313.81,187,491
37468,2024-06-16,282.43,491,330
37469,2024-12-30,254.19,330,923
37470,2024-01-26,228.77,923,366
37471,2024-10-01,573.76,969,957
37472,2024-01-12,516.38,957,697
37473,2024-03-05,568.02,697,26
37474,2024-03-30,624.82,26,74
37475,2024-03-03,562.34,74,969
37476,2024-02-21,192.65,764,382
37477,2024-09-05,211.92,382,72
37478,2024-03-06,190.73,72,296
37479,2024-08-08,171.66,296,61
37480,2024-01-12,188.83,61,764
37481,2024-07-11,312.0,636,439
37482,2024-04-11,280.8,439,228
37483,2024-06-21,308.88,228,328
37484,2024-01-25,277.99,328,859
37485,2024-06-03,250.19,859,636
37486,2024-05-06,325.75,832,19
37487,2024-10-10,293.18,19,441
37488,2024-06-24,322.5,441,971
37489,2024-11-03,354.75,971,366
37490,2024-05-08,319.28,366,832
37491,2024-04-26,387.92,857,375
37492,2024-05-06,349.13,375,767
37493,2024-07-31,314.22,767,420
37494,2024-04-06,345.64,420,344
37495,2024-10-11,380.2,344,857
37496,2024-12-03,205.07,421,427
37497,2024-12-18,225.58,427,906
37498,2024-06-09,203.02,906,575
37499,2024-07-24,223.32,575,659
37500,2024-11-14,200.99,659,421
37501,2024-03-17,807.15,766,849
37502,2024-09-25,887.87,849,425
37503,2024-12-23,976.66,425,460
37504,2024-12-01,878.99,460,197
37505,2024-07-23,966.89,197,766
37506,2024-09-29,875.3,536,45
37507,2024-08-20,787.77,45,902
37508,2024-09-04,708.99,902,388
37509,2024-04-21,779.89,388,722
37510,2024-01-06,701.9,722,536
37511,2024-05-29,369.4,392,943
37512,2024-04-25,332.46,943,964
37513,2024-11-17,365.71,964,477
37514,2024-02-22,329.14,477,694
37515,2024-03-20,362.05,694,392
37516,2024-12-09,799.69,92,321
37517,2024-07-17,879.66,321,209
37518,2024-07-18,791.69,209,900
37519,2024-06-14,870.86,900,630
37520,2024-12-07,957.95,630,92
37521,2024-09-08,499.09,429,128
37522,2024-01-05,449.18,128,822
37523,2024-10-31,404.26,822,178
37524,2024-11-14,363.83,178,166
37525,2024-02-22,327.45,166,429
37526,2024-02-29,525.09,858,48
37527,2024-10-01,472.58,48,19
37528,2024-03-13,519.84,19,302
37529,2024-04-28,571.82,302,295
37530,2024-09-14,514.64,295,858
37531,2024-09-14,86.24,338,689
37532,2024-03-29,77.62,689,914
37533,2024-03-02,69.86,914,508
37534,2024-12-12,62.87,508,43
37535,2024-11-23,69.16,43,338
37536,2024-04-05,462.5,98,587
37537,2024-10-11,508.75,587,540
37538,2024-03-18,457.88,540,52
37539,2024-08-09,412.09,52,854
37540,2024-04-01,453.3,854,98
37541,2024-05-23,931.92,572,837
37542,2024-08-16,1025.11,837,943
37543,2024-12-01,922.6,943,80
37544,2024-04-02,830.34,80,894
37545,2024-07-02,747.31,894,572
37546,2024-10-17,357.24,611,65
37547,2024-11-11,321.52,65,613
37548,2024-03-13,289.37,613,203
37549,2024-09-22,260.43,203,414
37550,2024-07-11,286.47,414,611
37551,2024-11-24,268.04,681,589
37552,2024-04-12,241.24,589,511
37553,2024-01-10,217.12,511,448
37554,2024-02-17,195.41,448,869
37555,2024-10-15,214.95,869,681
37556,2024-06-03,124.36,730,598
37557,2024-03-15,111.92,598,595
37558,2024-05-29,100.73,595,165
37559,2024-10-10,110.8,165,162
37560,2024-05-31,121.88,162,730
37561,2024-11-24,444.47,745,353
37562,2024-05-22,400.02,353,327
37563,2024-04-22,440.02,327,609
37564,2024-12-25,396.02,609,62
37565,2024-04-05,356.42,62,745
37566,2024-10-25,276.34,187,128
37567,2024-08-25,303.97,128,774
37568,2024-02-15,334.37,774,883
37569,2024-01-31,367.81,883,558
37570,2024-09-14,331.03,558,187
37571,2024-10-17,165.69,161,851
37572,2024-06-03,182.26,851,994
37573,2024-12-04,200.49,994,232
37574,2024-10-21,220.54,232,417
37575,2024-06-14,242.59,417,161
37576,2024-02-28,769.63,317,557
37577,2024-12-21,692.67,557,343
