date,amount,sender,receiver
2024-08-12,842.54,Account_723,Account_945
2024-09-26,424.09,Account_110,Account_130
2024-02-11,32.89,Account_541,Account_509
2024-09-06,955.13,Account_342,Account_806
2024-04-30,640.24,Account_554,Account_974
2024-12-31,445.21,Account_647,Account_752
2024-03-02,820.36,Account_80,Account_291
2024-07-17,671.97,Account_861,Account_490
2024-11-04,485.67,Account_141,Account_277
2024-05-06,725.38,Account_283,Account_989
2024-10-05,120.1,Account_202,Account_856
2024-01-20,233.77,Account_163,Account_461
2024-09-01,865.38,Account_361,Account_665
2024-09-27,143.51,Account_419,Account_446
2024-08-13,23.89,Account_317,Account_845
2024-07-24,717.83,Account_534,Account_281
2024-02-28,23.42,Account_260,Account_919
2024-07-27,454.53,Account_341,Account_453
2024-11-03,147.53,Account_994,Account_396
2024-12-05,490.92,Account_630,Account_715
2024-11-19,433.16,Account_325,Account_863
2024-12-05,903.93,Account_129,Account_324
2024-06-20,158.19,Account_875,Account_308
2024-08-20,427.69,Account_576,Account_808
2024-11-06,186.87,Account_179,Account_625
2024-08-03,170.4,Account_57,Account_475
2024-08-09,278.6,Account_484,Account_631
2024-05-13,107.9,Account_683,Account_25
2024-08-12,521.6,Account_107,Account_234
2024-10-12,928.54,Account_735,Account_947
2024-04-21,542.17,Account_417,Account_688
2024-04-13,143.61,Account_243,Account_631
2024-11-06,669.74,Account_855,Account_550
2024-07-02,146.45,Account_538,Account_400
2024-11-28,260.36,Account_663,Account_903
2024-10-15,427.06,Account_514,Account_758
2024-02-14,436.42,Account_423,Account_915
2024-07-09,366.8,Account_62,Account_233
2024-01-27,645.01,Account_510,Account_276
2024-09-08,319.03,Account_573,Account_936
2024-06-05,88.41,Account_668,Account_949
2024-07-29,583.83,Account_853,Account_791
2024-07-06,239.5,Account_150,Account_493
2024-01-27,404.8,Account_5,Account_664
2024-01-27,172.88,Account_748,Account_439
2024-01-27,190.17,Account_439,Account_883
2024-01-27,209.19,Account_883,Account_876
2024-01-27,188.27,Account_876,Account_652
2024-01-27,207.1,Account_652,Account_600
2024-01-27,186.39,Account_600,Account_748
2024-10-17,785.36,Account_292,Account_620
2024-01-25,92.75,Account_929,Account_878
2024-07-01,435.39,Account_612,Account_109
2024-06-14,596.95,Account_855,Account_682
2024-05-07,943.34,Account_317,Account_348
2024-09-22,105.13,Account_40,Account_56
2024-03-07,855.67,Account_891,Account_276
2024-06-01,870.49,Account_671,Account_753
2024-03-21,654.31,Account_883,Account_778
2024-11-27,14.21,Account_824,Account_842
2024-03-07,823.13,Account_323,Account_186
2024-10-19,678.03,Account_349,Account_682
2024-12-17,893.99,Account_519,Account_957
2024-09-12,205.53,Account_953,Account_845
2024-02-25,206.31,Account_793,Account_982
2024-07-23,379.78,Account_422,Account_407
2024-08-17,114.93,Account_584,Account_908
2024-12-07,536.89,Account_61,Account_643
2024-03-01,908.6,Account_414,Account_770
2024-12-08,102.27,Account_834,Account_507
2024-03-16,10.92,Account_935,Account_259
2024-07-27,950.97,Account_367,Account_35
2024-08-22,156.22,Account_277,Account_181
2024-05-05,791.17,Account_431,Account_930
2024-06-05,579.56,Account_318,Account_853
2024-03-12,419.76,Account_782,Account_688
2024-07-01,676.97,Account_940,Account_442
2024-04-08,326.68,Account_63,Account_868
2024-12-10,889.88,Account_292,Account_512
2024-07-29,88.74,Account_871,Account_270
2024-12-24,513.26,Account_16,Account_161
2024-10-08,358.83,Account_587,Account_899
2024-07-02,503.55,Account_551,Account_739
2024-09-09,901.26,Account_614,Account_655
2024-04-05,568.14,Account_946,Account_325
2024-12-10,726.4,Account_61,Account_267
2024-09-28,329.92,Account_353,Account_903
2024-03-25,842.12,Account_756,Account_804
2024-02-20,59.24,Account_782,Account_234
2024-04-28,942.01,Account_409,Account_946
2024-11-17,662.28,Account_21,Account_933
2024-09-10,607.06,Account_990,Account_138
2024-11-25,286.46,Account_469,Account_722
2024-03-15,234.99,Account_794,Account_295
2024-12-13,315.99,Account_608,Account_720
2024-09-12,434.3,Account_468,Account_538
2024-12-28,734.15,Account_710,Account_659
2024-08-29,997.15,Account_56,Account_303
2024-11-21,138.18,Account_966,Account_466
2024-05-20,399.41,Account_652,Account_783
2024-09-18,486.02,Account_936,Account_636
2024-02-22,775.82,Account_217,Account_678
2024-08-18,20.07,Account_577,Account_815
2024-02-08,794.32,Account_643,Account_920
2024-08-14,600.47,Account_23,Account_33
2024-03-29,298.65,Account_573,Account_299
2024-10-18,173.39,Account_629,Account_521
2024-05-12,385.48,Account_254,Account_68
2024-03-05,137.39,Account_135,Account_125
2024-11-05,510.86,Account_434,Account_365
2024-04-02,777.07,Account_482,Account_993
2024-01-01,596.22,Account_292,Account_529
2024-10-15,370.09,Account_351,Account_659
2024-09-27,97.71,Account_587,Account_582
2024-12-13,236.31,Account_762,Account_268
2024-02-29,385.12,Account_360,Account_914
2024-04-24,993.96,Account_667,Account_151
2024-05-20,919.93,Account_294,Account_210
2024-12-20,870.47,Account_58,Account_734
2024-07-31,774.45,Account_28,Account_527
2024-05-02,224.29,Account_874,Account_668
2024-05-29,614.25,Account_606,Account_337
2024-10-03,933.63,Account_245,Account_331
2024-05-17,659.26,Account_768,Account_803
2024-08-29,623.18,Account_878,Account_334
2024-03-04,730.95,Account_215,Account_708
2024-11-22,171.9,Account_160,Account_536
2024-07-20,80.66,Account_104,Account_814
2024-12-03,160.67,Account_316,Account_653
2024-05-14,326.14,Account_524,Account_81
2024-09-15,974.93,Account_787,Account_508
2024-11-21,769.54,Account_598,Account_223
2024-01-30,61.33,Account_995,Account_467
2024-01-13,37.98,Account_379,Account_877
2024-01-11,947.53,Account_637,Account_380
2024-07-16,933.32,Account_654,Account_412
2024-07-26,193.65,Account_685,Account_223
2024-12-02,262.82,Account_184,Account_955
2024-04-13,878.63,Account_895,Account_782
2024-03-19,341.36,Account_134,Account_438
2024-11-06,771.3,Account_4,Account_981
2024-09-08,262.78,Account_538,Account_54
2024-11-24,518.29,Account_42,Account_493
2024-09-21,608.22,Account_248,Account_452
2024-03-24,666.92,Account_511,Account_507
2024-11-13,655.25,Account_718,Account_994
2024-04-09,440.31,Account_604,Account_637
2024-09-22,807.48,Account_399,Account_580
2024-02-25,284.34,Account_308,Account_371
2024-10-06,808.43,Account_888,Account_696
2024-07-04,981.98,Account_690,Account_230
2024-10-18,721.03,Account_464,Account_997
2024-03-16,173.92,Account_158,Account_540
2024-08-02,27.68,Account_761,Account_620
2024-06-10,358.38,Account_823,Account_940
2024-03-25,581.52,Account_618,Account_741
2024-10-05,291.22,Account_494,Account_951
2024-02-20,993.96,Account_852,Account_759
2024-04-24,338.18,Account_370,Account_659
2024-11-27,212.73,Account_198,Account_985
2024-04-26,941.37,Account_457,Account_588
2024-11-24,668.49,Account_73,Account_813
2024-07-15,500.15,Account_306,Account_837
2024-08-04,620.1,Account_901,Account_66
2024-07-13,860.78,Account_768,Account_98
2024-02-27,60.08,Account_370,Account_646
2024-01-23,803.75,Account_822,Account_21
2024-06-06,533.06,Account_176,Account_511
2024-07-01,773.4,Account_679,Account_626
2024-12-09,823.47,Account_910,Account_837
2024-08-25,869.65,Account_938,Account_774
2024-03-02,14.95,Account_58,Account_787
2024-04-26,942.87,Account_652,Account_129
2024-11-28,655.33,Account_526,Account_920
2024-11-10,201.35,Account_805,Account_432
2024-04-20,337.6,Account_717,Account_3
2024-07-15,836.34,Account_909,Account_508
2024-10-11,178.9,Account_613,Account_214
2024-12-16,579.79,Account_479,Account_649
2024-09-11,872.28,Account_172,Account_726
2024-07-16,844.12,Account_294,Account_692
2024-09-20,187.2,Account_794,Account_192
2024-04-09,480.97,Account_693,Account_626
2024-06-27,749.39,Account_91,Account_79
2024-04-15,267.55,Account_168,Account_685
2024-12-02,142.66,Account_552,Account_504
2024-11-04,331.92,Account_27,Account_456
2024-11-29,106.06,Account_198,Account_751
2024-05-17,657.6,Account_307,Account_258
2024-10-30,801.3,Account_829,Account_802
2024-05-18,381.85,Account_724,Account_579
2024-11-29,681.75,Account_324,Account_993
2024-12-08,636.66,Account_394,Account_181
2024-10-21,285.17,Account_208,Account_567
2024-03-13,719.41,Account_971,Account_955
2024-12-06,452.29,Account_786,Account_505
2024-04-27,361.2,Account_77,Account_865
2024-06-18,419.89,Account_682,Account_652
2024-06-13,450.25,Account_6,Account_663
2024-03-20,896.74,Account_691,Account_113
2024-03-01,649.85,Account_358,Account_91
2024-02-15,938.32,Account_810,Account_32
2024-03-07,440.22,Account_669,Account_545
2024-02-23,361.58,Account_20,Account_489
2024-07-10,830.38,Account_281,Account_285
2024-02-09,951.75,Account_425,Account_440
2024-08-23,807.96,Account_635,Account_418
2024-02-17,798.24,Account_703,Account_386
2024-05-18,64.05,Account_738,Account_341
2024-02-11,994.86,Account_241,Account_279
2024-07-09,398.29,Account_2,Account_190
2024-06-04,384.71,Account_351,Account_465
2024-11-24,425.06,Account_473,Account_380
2024-07-21,839.27,Account_867,Account_789
2024-04-08,463.4,Account_372,Account_764
2024-09-01,592.07,Account_743,Account_143
2024-01-31,307.85,Account_492,Account_998
2024-06-15,438.89,Account_346,Account_3
2024-03-18,794.35,Account_630,Account_22
2024-06-01,63.97,Account_248,Account_250
2024-12-25,431.96,Account_913,Account_894
2024-09-05,317.51,Account_191,Account_121
2024-02-20,865.18,Account_652,Account_24
2024-06-20,951.27,Account_858,Account_385
2024-08-24,839.08,Account_226,Account_871
2024-01-07,836.99,Account_226,Account_857
2024-05-31,778.27,Account_330,Account_209
2024-09-08,600.45,Account_169,Account_557
2024-08-01,79.6,Account_727,Account_541
2024-10-21,210.37,Account_153,Account_593
2024-06-29,384.05,Account_823,Account_665
2024-01-26,484.21,Account_889,Account_58
2024-11-05,130.54,Account_443,Account_408
2024-08-23,439.13,Account_56,Account_226
2024-05-17,580.42,Account_60,Account_340
2024-10-20,465.52,Account_122,Account_123
2024-08-14,684.24,Account_656,Account_876
2024-02-23,677.99,Account_624,Account_442
2024-07-30,978.97,Account_609,Account_590
2024-11-14,572.04,Account_454,Account_34
2024-08-24,58.2,Account_397,Account_690
2024-02-05,425.99,Account_278,Account_631
2024-09-18,158.08,Account_884,Account_153
2024-09-07,517.98,Account_225,Account_19
2024-08-28,317.86,Account_555,Account_530
2024-09-17,567.55,Account_464,Account_870
2024-04-20,161.6,Account_929,Account_517
2024-09-28,625.5,Account_467,Account_357
2024-08-08,542.51,Account_759,Account_402
2024-09-14,986.65,Account_182,Account_458
2024-01-07,699.06,Account_192,Account_962
2024-10-18,945.59,Account_894,Account_799
2024-06-15,74.15,Account_731,Account_451
2024-10-29,816.23,Account_264,Account_500
2024-04-09,124.5,Account_364,Account_17
2024-04-20,803.84,Account_873,Account_780
2024-12-02,859.32,Account_394,Account_464
2024-07-14,836.94,Account_90,Account_68
2024-02-03,734.56,Account_457,Account_784
2024-09-30,540.34,Account_284,Account_19
2024-07-26,300.84,Account_187,Account_971
2024-03-01,613.03,Account_316,Account_961
2024-08-03,454.89,Account_657,Account_246
2024-05-22,65.38,Account_812,Account_334
2024-04-20,175.99,Account_687,Account_656
2024-10-18,379.96,Account_677,Account_109
2024-10-02,243.45,Account_419,Account_655
2024-11-30,230.48,Account_88,Account_816
2024-02-24,72.11,Account_850,Account_626
2024-05-03,83.82,Account_525,Account_745
2024-01-12,584.41,Account_391,Account_827
2024-10-31,903.68,Account_27,Account_283
2024-06-05,437.89,Account_50,Account_312
2024-06-26,269.1,Account_289,Account_613
2024-06-17,550.87,Account_699,Account_825
2024-11-11,762.98,Account_101,Account_620
2024-10-13,164.16,Account_262,Account_930
2024-12-26,102.19,Account_579,Account_908
2024-12-17,626.03,Account_641,Account_75
2024-09-30,791.71,Account_165,Account_445
2024-09-13,30.9,Account_611,Account_56
2024-01-26,957.64,Account_865,Account_437
2024-09-24,828.6,Account_656,Account_433
2024-05-29,961.74,Account_75,Account_914
2024-11-23,89.91,Account_316,Account_881
2024-02-19,725.29,Account_437,Account_892
2024-12-16,761.65,Account_106,Account_489
2024-03-24,613.23,Account_156,Account_856
2024-08-28,415.14,Account_994,Account_3
2024-06-24,969.38,Account_52,Account_571
2024-06-25,746.6,Account_759,Account_532
2024-12-13,287.33,Account_568,Account_158
2024-09-02,626.85,Account_12,Account_262
2024-12-25,687.32,Account_497,Account_729
2024-05-25,489.32,Account_331,Account_719
2024-04-11,238.17,Account_7,Account_35
2024-09-23,73.86,Account_86,Account_375
2024-06-26,101.44,Account_886,Account_424
2024-04-01,612.77,Account_604,Account_572
2024-11-08,689.4,Account_792,Account_156
2024-08-02,930.6,Account_312,Account_649
2024-11-08,960.1,Account_271,Account_661
2024-06-26,965.61,Account_277,Account_604
2024-04-02,932.88,Account_885,Account_519
2024-01-20,603.09,Account_372,Account_78
2024-07-25,144.92,Account_85,Account_11
2024-11-14,269.73,Account_238,Account_218
2024-08-14,983.48,Account_856,Account_138
2024-08-30,491.46,Account_942,Account_770
2024-06-05,334.1,Account_57,Account_545
2024-09-16,173.77,Account_871,Account_696
2024-07-03,620.83,Account_177,Account_241
2024-12-21,271.28,Account_760,Account_380
2024-04-03,542.83,Account_285,Account_263
2024-01-03,527.36,Account_94,Account_247
2024-06-22,320.22,Account_121,Account_124
2024-02-21,606.0,Account_489,Account_416
2024-02-22,376.95,Account_689,Account_989
2024-07-04,550.21,Account_216,Account_638
2024-03-21,976.52,Account_378,Account_826
2024-07-04,212.73,Account_928,Account_958
2024-11-08,760.51,Account_15,Account_517
2024-06-12,126.23,Account_507,Account_249
2024-03-17,817.65,Account_919,Account_171
2024-05-22,228.16,Account_698,Account_735
2024-02-19,701.68,Account_241,Account_258
2024-09-04,573.25,Account_757,Account_210
2024-06-15,886.99,Account_811,Account_590
2024-01-04,174.12,Account_966,Account_448
2024-07-10,887.61,Account_503,Account_203
2024-05-12,426.11,Account_20,Account_13
2024-06-15,332.44,Account_878,Account_708
2024-06-05,53.86,Account_738,Account_536
2024-05-29,178.98,Account_801,Account_531
2024-10-04,859.34,Account_43,Account_488
2024-07-06,385.25,Account_164,Account_532
2024-04-02,526.35,Account_753,Account_356
2024-08-19,868.62,Account_591,Account_194
2024-03-21,433.5,Account_24,Account_785
2024-09-16,367.59,Account_646,Account_656
2024-07-13,726.71,Account_975,Account_475
2024-06-29,69.88,Account_20,Account_537
2024-03-10,828.16,Account_552,Account_137
2024-12-27,758.18,Account_429,Account_148
2024-08-23,972.24,Account_681,Account_85
2024-02-13,29.89,Account_383,Account_870
2024-11-21,851.61,Account_379,Account_203
2024-04-20,749.79,Account_964,Account_461
2024-05-26,769.31,Account_856,Account_308
2024-06-21,449.39,Account_960,Account_966
2024-10-05,852.67,Account_776,Account_389
2024-04-18,678.89,Account_522,Account_714
2024-08-13,98.85,Account_754,Account_500
2024-01-05,541.76,Account_605,Account_602
2024-12-19,863.11,Account_538,Account_32
2024-09-16,339.44,Account_995,Account_870
2024-10-08,935.68,Account_189,Account_553
2024-12-26,800.11,Account_757,Account_78
2024-04-24,784.99,Account_154,Account_671
2024-06-18,615.63,Account_675,Account_890
2024-04-09,750.28,Account_464,Account_705
2024-07-18,491.85,Account_778,Account_661
2024-02-28,295.27,Account_277,Account_826
2024-07-15,334.42,Account_163,Account_642
2024-01-07,177.34,Account_159,Account_962
2024-04-15,878.0,Account_555,Account_988
2024-05-11,773.89,Account_804,Account_288
2024-03-08,801.98,Account_693,Account_276
2024-07-16,690.35,Account_603,Account_580
2024-08-17,522.63,Account_125,Account_215
2024-07-11,681.0,Account_77,Account_573
2024-10-18,731.6,Account_46,Account_938
2024-11-05,655.67,Account_607,Account_817
2024-01-19,346.47,Account_614,Account_270
2024-09-27,661.44,Account_974,Account_394
2024-11-11,723.24,Account_205,Account_532
2024-10-25,387.32,Account_145,Account_73
2024-06-05,383.94,Account_529,Account_749
2024-07-10,489.9,Account_711,Account_190
2024-02-24,797.04,Account_718,Account_508
2024-11-29,253.01,Account_769,Account_59
2024-07-11,22.34,Account_196,Account_650
2024-11-29,654.83,Account_613,Account_342
2024-06-10,913.79,Account_774,Account_426
2024-07-15,689.71,Account_642,Account_36
2024-04-19,82.59,Account_629,Account_308
2024-10-06,551.65,Account_327,Account_173
2024-01-01,678.36,Account_630,Account_597
2024-09-20,943.81,Account_694,Account_990
2024-07-15,523.8,Account_778,Account_782
2024-02-16,530.03,Account_781,Account_32
2024-02-20,13.59,Account_906,Account_918
2024-04-14,747.11,Account_290,Account_611
2024-07-30,35.41,Account_721,Account_410
2024-06-19,512.52,Account_524,Account_31
2024-05-13,510.53,Account_572,Account_679
2024-09-06,279.28,Account_801,Account_789
2024-04-11,121.8,Account_138,Account_799
2024-12-31,860.29,Account_178,Account_442
2024-08-01,993.64,Account_728,Account_507
2024-04-24,563.48,Account_218,Account_885
2024-10-27,81.93,Account_795,Account_966
2024-01-29,923.01,Account_78,Account_701
2024-06-01,240.61,Account_821,Account_312
2024-10-29,56.19,Account_716,Account_247
2024-06-17,968.88,Account_481,Account_584
2024-05-13,382.04,Account_982,Account_790
2024-10-11,559.77,Account_181,Account_121
2024-09-26,42.62,Account_778,Account_984
2024-08-24,477.8,Account_869,Account_765
2024-12-20,100.58,Account_171,Account_613
2024-03-22,113.75,Account_913,Account_234
2024-12-20,363.24,Account_988,Account_396
2024-04-21,393.77,Account_452,Account_317
2024-02-24,689.18,Account_59,Account_135
2024-02-28,494.43,Account_137,Account_74
2024-06-06,753.68,Account_459,Account_806
2024-03-12,252.05,Account_182,Account_721
2024-10-05,321.57,Account_506,Account_877
2024-09-29,874.16,Account_565,Account_95
2024-01-13,813.79,Account_326,Account_626
2024-05-13,34.06,Account_425,Account_224
2024-08-20,350.63,Account_120,Account_391
2024-10-10,402.28,Account_172,Account_898
2024-10-21,111.89,Account_910,Account_581
2024-01-22,105.9,Account_353,Account_231
2024-02-05,899.88,Account_20,Account_997
2024-04-02,662.22,Account_471,Account_617
2024-07-22,73.79,Account_776,Account_332
2024-04-09,178.2,Account_889,Account_653
2024-04-20,27.82,Account_557,Account_668
2024-03-31,955.44,Account_679,Account_460
2024-10-13,570.03,Account_31,Account_871
2024-11-01,100.06,Account_909,Account_868
2024-05-21,84.0,Account_320,Account_6
2024-12-26,393.64,Account_398,Account_631
2024-08-26,408.95,Account_242,Account_836
2024-03-21,895.54,Account_508,Account_147
2024-07-05,745.56,Account_38,Account_648
2024-10-09,715.87,Account_50,Account_713
2024-04-14,738.46,Account_8,Account_445
2024-06-28,888.55,Account_707,Account_702
2024-07-04,960.99,Account_235,Account_247
2024-12-29,955.17,Account_28,Account_115
2024-02-04,140.73,Account_192,Account_432
2024-10-22,844.65,Account_37,Account_320
2024-09-05,938.98,Account_279,Account_387
2024-07-04,879.7,Account_251,Account_37
2024-06-22,812.03,Account_682,Account_77
2024-03-05,229.13,Account_103,Account_212
2024-04-13,401.85,Account_31,Account_606
2024-10-27,866.15,Account_57,Account_886
2024-03-17,828.76,Account_855,Account_960
2024-06-07,10.12,Account_301,Account_999
2024-06-22,844.05,Account_96,Account_654
2024-07-31,683.47,Account_581,Account_647
2024-01-26,244.14,Account_346,Account_245
2024-12-04,390.05,Account_228,Account_815
2024-09-03,953.16,Account_530,Account_979
2024-02-21,229.07,Account_285,Account_206
2024-01-10,874.86,Account_603,Account_328
2024-10-09,37.39,Account_720,Account_12
2024-12-15,397.93,Account_306,Account_105
2024-02-17,366.97,Account_387,Account_500
2024-05-03,436.22,Account_731,Account_318
2024-07-04,275.31,Account_664,Account_125
2024-01-10,832.06,Account_6,Account_989
2024-11-20,263.12,Account_231,Account_592
2024-07-03,868.58,Account_926,Account_380
2024-05-28,678.76,Account_524,Account_734
2024-11-25,745.46,Account_398,Account_881
2024-02-24,106.7,Account_166,Account_61
2024-01-11,915.71,Account_782,Account_662
2024-02-18,177.49,Account_144,Account_219
2024-09-24,114.11,Account_385,Account_357
2024-07-26,607.96,Account_561,Account_954
2024-02-27,844.64,Account_762,Account_17
2024-01-17,767.98,Account_873,Account_499
2024-10-23,350.11,Account_468,Account_993
2024-08-24,395.98,Account_948,Account_166
2024-01-11,360.78,Account_485,Account_650
2024-07-19,103.2,Account_288,Account_411
2024-12-10,665.26,Account_664,Account_164
2024-05-25,520.05,Account_653,Account_930
2024-08-08,608.05,Account_201,Account_751
2024-11-21,542.55,Account_355,Account_436
2024-09-12,761.05,Account_572,Account_852
2024-03-13,173.02,Account_804,Account_980
2024-10-11,264.52,Account_910,Account_4
2024-04-26,890.87,Account_498,Account_83
2024-04-26,676.89,Account_393,Account_802
2024-05-31,382.83,Account_292,Account_500
2024-03-14,298.56,Account_91,Account_259
2024-08-28,713.59,Account_740,Account_987
2024-08-12,907.81,Account_118,Account_703
2024-02-02,343.74,Account_961,Account_303
2024-07-07,369.69,Account_885,Account_304
2024-01-27,957.62,Account_364,Account_16
2024-01-10,631.85,Account_51,Account_149
2024-06-05,586.91,Account_437,Account_737
2024-08-05,974.14,Account_482,Account_201
2024-08-17,261.73,Account_934,Account_940
2024-04-14,597.57,Account_705,Account_143
2024-11-08,101.91,Account_423,Account_645
2024-03-22,525.5,Account_26,Account_580
2024-09-24,66.12,Account_268,Account_332
2024-12-06,712.67,Account_120,Account_271
2024-04-11,50.79,Account_305,Account_453
2024-02-27,445.29,Account_429,Account_7
2024-01-07,786.51,Account_504,Account_61
2024-06-20,369.38,Account_172,Account_178
2024-12-04,916.6,Account_331,Account_930
2024-02-17,196.33,Account_675,Account_83
2024-04-05,194.61,Account_461,Account_432
2024-06-26,908.41,Account_560,Account_29
2024-07-08,78.57,Account_307,Account_949
2024-07-17,41.26,Account_273,Account_696
2024-06-28,617.92,Account_254,Account_460
2024-03-25,275.48,Account_790,Account_563
2024-11-10,451.16,Account_567,Account_117
2024-11-08,757.59,Account_210,Account_217
2024-02-22,622.25,Account_761,Account_416
2024-10-05,917.98,Account_27,Account_780
2024-11-29,589.19,Account_168,Account_821
2024-02-25,360.41,Account_677,Account_1000
2024-07-14,70.3,Account_140,Account_832
2024-07-28,285.0,Account_292,Account_396
2024-07-11,999.97,Account_857,Account_966
2024-07-01,559.45,Account_266,Account_475
2024-01-25,337.58,Account_392,Account_174
2024-01-30,922.48,Account_569,Account_268
2024-06-05,86.98,Account_763,Account_697
2024-10-20,984.36,Account_254,Account_814
2024-08-27,163.69,Account_595,Account_579
2024-10-23,881.82,Account_904,Account_16
2024-03-02,519.5,Account_906,Account_175
2024-11-17,525.76,Account_9,Account_148
2024-05-08,834.36,Account_343,Account_784
2024-03-19,679.42,Account_245,Account_542
2024-01-06,340.23,Account_331,Account_700
2024-12-10,939.44,Account_253,Account_191
2024-07-28,546.09,Account_890,Account_743
2024-10-01,568.77,Account_346,Account_853
2024-10-15,130.96,Account_781,Account_988
2024-06-27,533.81,Account_811,Account_875
2024-11-05,857.69,Account_191,Account_543
2024-06-22,52.28,Account_790,Account_903
2024-09-07,971.05,Account_200,Account_16
2024-12-09,24.82,Account_225,Account_911
2024-12-09,895.11,Account_555,Account_233
2024-12-09,805.6,Account_233,Account_20
2024-12-09,886.16,Account_20,Account_756
2024-12-09,974.78,Account_756,Account_653
2024-12-09,1072.26,Account_653,Account_476
2024-12-09,965.03,Account_476,Account_555
2024-10-24,872.28,Account_713,Account_706
2024-01-09,131.79,Account_886,Account_663
2024-02-21,846.15,Account_337,Account_14
2024-06-30,44.65,Account_593,Account_470
2024-06-05,971.84,Account_497,Account_301
2024-01-13,709.6,Account_357,Account_959
2024-02-29,595.19,Account_871,Account_447
2024-08-20,254.76,Account_911,Account_317
2024-10-09,476.12,Account_818,Account_445
2024-12-20,253.23,Account_659,Account_313
2024-07-09,324.25,Account_948,Account_649
2024-06-10,430.36,Account_424,Account_508
2024-03-24,467.22,Account_614,Account_937
2024-07-28,188.26,Account_577,Account_387
2024-04-21,718.84,Account_233,Account_169
2024-04-26,271.83,Account_172,Account_987
2024-12-12,52.46,Account_501,Account_775
2024-10-19,619.64,Account_883,Account_650
2024-07-26,333.2,Account_683,Account_42
2024-02-25,686.4,Account_784,Account_329
2024-12-16,272.9,Account_947,Account_959
2024-08-17,199.28,Account_240,Account_316
2024-04-28,655.36,Account_407,Account_531
2024-09-16,581.53,Account_154,Account_973
2024-10-07,812.55,Account_455,Account_394
2024-08-08,636.73,Account_88,Account_657
2024-11-17,360.68,Account_35,Account_955
2024-01-04,112.24,Account_89,Account_598
2024-05-01,275.35,Account_164,Account_698
2024-05-08,247.91,Account_439,Account_768
2024-05-07,222.87,Account_747,Account_678
2024-02-08,76.71,Account_547,Account_47
2024-02-08,200.85,Account_539,Account_270
2024-09-03,860.89,Account_193,Account_353
2024-10-14,806.74,Account_733,Account_123
2024-02-25,133.09,Account_147,Account_424
2024-03-28,466.65,Account_759,Account_294
2024-08-24,212.92,Account_26,Account_456
2024-04-27,886.97,Account_552,Account_494
2024-05-23,318.92,Account_751,Account_353
2024-06-27,330.39,Account_845,Account_988
2024-06-05,423.38,Account_813,Account_957
2024-04-09,937.87,Account_463,Account_925
2024-07-21,106.74,Account_66,Account_668
2024-03-31,333.55,Account_525,Account_547
2024-11-22,239.08,Account_415,Account_413
2024-11-27,23.66,Account_744,Account_20
2024-04-24,608.37,Account_536,Account_910
2024-06-01,54.89,Account_562,Account_200
2024-09-16,372.25,Account_561,Account_684
2024-07-10,113.01,Account_754,Account_912
2024-09-28,19.68,Account_924,Account_444
2024-05-15,891.14,Account_992,Account_49
2024-11-13,513.17,Account_919,Account_71
2024-03-07,950.37,Account_39,Account_770
2024-04-04,948.52,Account_289,Account_292
2024-08-09,783.93,Account_570,Account_540
2024-12-20,213.17,Account_68,Account_479
2024-10-06,928.23,Account_387,Account_35
2024-08-10,766.46,Account_469,Account_223
2024-10-15,87.41,Account_855,Account_207
2024-02-13,102.75,Account_200,Account_707
2024-03-18,911.79,Account_195,Account_463
2024-01-04,209.41,Account_604,Account_756
2024-04-27,16.69,Account_313,Account_348
2024-09-25,899.12,Account_4,Account_795
2024-10-17,237.56,Account_807,Account_757
2024-05-26,90.1,Account_115,Account_671
2024-04-04,262.52,Account_502,Account_423
2024-12-19,205.61,Account_743,Account_489
2024-02-19,559.43,Account_998,Account_417
2024-08-31,241.53,Account_209,Account_899
2024-03-23,889.17,Account_665,Account_135
2024-10-12,811.73,Account_651,Account_500
2024-06-25,84.44,Account_106,Account_572
2024-04-04,662.57,Account_920,Account_213
2024-05-07,508.81,Account_374,Account_705
2024-04-12,183.16,Account_35,Account_955
2024-01-27,72.83,Account_408,Account_499
2024-06-08,251.91,Account_668,Account_245
2024-09-23,728.71,Account_75,Account_936
2024-09-18,23.21,Account_466,Account_414
2024-01-08,601.87,Account_505,Account_318
2024-12-19,419.5,Account_484,Account_164
2024-02-06,535.45,Account_703,Account_257
2024-05-07,697.89,Account_4,Account_347
2024-10-01,423.27,Account_602,Account_91
2024-12-08,535.77,Account_77,Account_178
2024-04-23,613.49,Account_250,Account_455
2024-11-20,544.65,Account_617,Account_664
2024-01-30,942.35,Account_581,Account_229
2024-04-04,893.83,Account_796,Account_570
2024-09-21,649.79,Account_807,Account_459
2024-06-27,431.44,Account_99,Account_281
2024-08-03,323.53,Account_256,Account_608
2024-05-04,731.83,Account_605,Account_529
2024-01-22,778.52,Account_970,Account_990
2024-09-18,636.02,Account_450,Account_172
2024-02-13,861.21,Account_425,Account_102
2024-12-10,801.77,Account_349,Account_443
2024-03-22,783.33,Account_852,Account_808
2024-07-18,819.42,Account_237,Account_54
2024-12-13,39.06,Account_511,Account_566
2024-01-20,391.86,Account_590,Account_287
2024-02-09,706.72,Account_87,Account_284
2024-01-01,565.75,Account_870,Account_155
2024-03-22,443.15,Account_262,Account_302
2024-08-02,209.53,Account_39,Account_576
2024-06-06,553.01,Account_132,Account_292
2024-04-19,408.67,Account_516,Account_338
2024-10-11,549.09,Account_836,Account_460
